27.04.2017	21:02:48	21.20	50.50	15.69	1012	316

27.04.2017	21:02:50	21.20	50.50	15.69	1013	316

27.04.2017	21:02:52	21.10	50.40	15.69	1014	316

27.04.2017	21:02:54	21.20	50.40	15.69	1012	316

27.04.2017	21:02:56	21.10	50.40	15.69	1014	316

27.04.2017	21:02:58	21.10	50.40	15.69	1013	316

27.04.2017	21:03:00	21.20	50.50	15.69	1013	316

27.04.2017	21:03:02	21.10	50.40	15.69	1012	316

27.04.2017	21:03:04	21.10	50.40	15.69	1013	315

27.04.2017	21:03:06	21.10	50.40	15.69	1013	316

27.04.2017	21:03:08	21.10	50.40	15.69	1013	316

27.04.2017	21:03:10	21.10	50.40	15.69	1012	315

27.04.2017	21:03:12	21.10	50.40	15.69	1013	316

27.04.2017	21:03:15	21.10	50.40	15.69	1013	315

27.04.2017	21:03:17	21.10	50.40	15.69	1013	315

