13.04.2017	16:25:51	20.10	46.80

13.04.2017	16:35:51	20.10	46.90

13.04.2017	16:45:51	20.10	46.90

13.04.2017	16:55:51	20.10	46.80

13.04.2017	17:05:51	20.10	46.80

13.04.2017	17:15:52	20.10	46.80

13.04.2017	17:25:52	20.10	46.80

13.04.2017	17:35:52	20.10	46.80

13.04.2017	17:45:52	20.10	46.80

13.04.2017	17:55:52	20.10	46.80

13.04.2017	18:05:52	20.10	46.80

13.04.2017	18:15:52	20.10	46.80

13.04.2017	18:25:52	20.10	46.80

13.04.2017	18:35:52	20.00	46.80

13.04.2017	18:45:52	20.00	46.80

13.04.2017	18:55:52	20.00	46.80

13.04.2017	19:05:52	20.00	46.80

13.04.2017	19:15:52	20.10	46.90

13.04.2017	19:25:52	20.00	46.80

13.04.2017	19:35:52	20.00	46.70

13.04.2017	19:45:52	20.00	46.80

13.04.2017	19:55:52	20.00	46.80

13.04.2017	20:05:52	20.00	46.80

13.04.2017	20:15:52	20.00	46.80

13.04.2017	20:25:52	20.00	46.80

13.04.2017	20:35:53	20.00	46.80

13.04.2017	20:45:53	20.00	46.80

13.04.2017	20:55:53	20.00	46.80

13.04.2017	21:05:53	20.00	46.70

13.04.2017	21:15:53	20.00	46.80

13.04.2017	21:25:53	20.00	46.80

13.04.2017	21:35:53	20.00	46.80

13.04.2017	21:45:53	20.00	46.90

13.04.2017	21:55:53	20.00	47.00

13.04.2017	22:05:53	19.90	46.90

13.04.2017	22:15:53	20.00	46.90

13.04.2017	22:25:53	19.90	46.90

13.04.2017	22:35:53	19.90	46.80

13.04.2017	22:45:53	19.90	46.90

13.04.2017	22:55:53	20.00	47.00

13.04.2017	23:05:53	20.00	47.00

13.04.2017	23:15:53	20.00	47.10

13.04.2017	23:25:53	20.00	47.10

13.04.2017	23:35:53	20.00	47.00

13.04.2017	23:45:53	20.00	47.10

13.04.2017	23:55:53	19.90	47.00

14.04.2017	00:05:54	19.90	47.00

14.04.2017	00:15:54	20.00	47.10

14.04.2017	00:25:54	20.00	47.20

14.04.2017	00:35:54	19.90	47.00

14.04.2017	00:45:54	20.00	47.20

14.04.2017	00:55:54	20.00	47.20

14.04.2017	01:05:54	20.00	47.20

14.04.2017	01:15:54	20.00	47.20

14.04.2017	01:25:54	20.00	47.20

14.04.2017	01:35:54	19.90	47.00

14.04.2017	01:45:54	19.90	47.10

14.04.2017	01:55:54	19.90	47.10

14.04.2017	02:05:54	20.00	47.20

14.04.2017	02:15:54	20.00	47.20

14.04.2017	02:25:54	20.00	47.30

14.04.2017	02:35:54	20.00	47.20

14.04.2017	02:45:54	20.00	47.20

14.04.2017	02:55:55	20.00	47.20

14.04.2017	03:05:55	20.00	47.20

14.04.2017	03:15:55	20.00	47.20

14.04.2017	03:25:55	20.00	47.30

14.04.2017	03:35:55	19.90	47.20

14.04.2017	03:45:55	20.00	47.30

14.04.2017	03:55:55	19.90	47.30

14.04.2017	04:05:55	20.00	47.40

14.04.2017	04:15:55	20.00	47.40

14.04.2017	04:25:55	19.90	47.30

14.04.2017	04:35:55	19.90	47.30

14.04.2017	04:45:55	20.00	47.30

14.04.2017	04:55:55	20.00	47.40

14.04.2017	05:05:55	20.00	47.30

14.04.2017	05:15:55	19.90	47.20

14.04.2017	05:25:55	20.00	47.20

14.04.2017	05:35:55	19.90	47.20

14.04.2017	05:45:55	19.90	47.00

14.04.2017	05:55:55	19.90	47.00

14.04.2017	06:05:55	19.90	46.80

14.04.2017	06:15:55	19.90	46.50

14.04.2017	06:25:56	19.90	46.40

14.04.2017	06:35:56	19.90	46.10

14.04.2017	06:45:56	19.90	46.10

14.04.2017	06:55:56	19.90	46.10

14.04.2017	07:05:56	19.90	45.70

14.04.2017	07:15:56	19.80	45.60

14.04.2017	07:25:56	19.80	45.60

14.04.2017	07:35:56	19.80	45.30

14.04.2017	07:45:56	19.80	45.30

14.04.2017	07:55:56	19.80	45.30

14.04.2017	08:05:56	19.80	45.30

14.04.2017	08:15:56	19.80	45.30

14.04.2017	08:25:56	19.80	45.30

14.04.2017	08:35:56	19.80	45.20

14.04.2017	08:45:56	19.80	45.20

14.04.2017	08:55:56	19.80	45.10

14.04.2017	09:05:56	19.80	45.00

14.04.2017	09:15:56	19.80	44.90

14.04.2017	09:25:56	19.90	45.10

14.04.2017	09:35:56	19.90	45.10

14.04.2017	09:45:56	19.90	45.20

14.04.2017	09:55:57	19.90	45.40

14.04.2017	10:05:57	19.90	45.40

